Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW21,OUT018,1417.1044581295755
NCH29,OUT046,1560.010608623127
FDU58,OUT013,3085.348406582885
FDY27,OUT017,2940.6323899046256
FDV56,OUT035,1958.1717022880803
FDT59,OUT046,3631.0977202716817
FDB23,OUT046,3627.4081298151773
FDR49,OUT045,690.2420951205245
FDB03,OUT010,1905.1618086022372
FDN39,OUT045,2631.290135656409
FDX02,OUT027,4982.915981342167
FDQ16,OUT027,3193.318575001954
FDU35,OUT018,1330.81216691611
NCT29,OUT013,1962.6500495547907
FDZ27,OUT046,826.3286926993742
FDN57,OUT017,2347.966755711488
FDA03,OUT018,2096.955724171716
FDZ36,OUT045,2929.036389881668
NCU05,OUT013,1327.3155112964882
FDT39,OUT018,2200.915335693514
FDK60,OUT017,1709.7241014387907
FDZ25,OUT017,2851.6356891703836
FDG12,OUT046,1921.14843281382
DRB01,OUT019,1156.4144273112788
NCC43,OUT027,5370.969233177315
FDX13,OUT019,2032.8488671200125
FDM22,OUT049,1034.5549589356763
FDJ03,OUT027,2312.499818195489
FDU14,OUT018,3686.588473963032
FDB33,OUT010,638.2996195723746
FDP27,OUT046,3011.8010413446023
FDO38,OUT010,-671.8269488729832
FDE28,OUT027,5143.84233510243
FDO27,OUT035,1702.0238414696782
DRL23,OUT027,3172.6516054977046
FDS28,OUT046,972.9815174759108
FDX24,OUT013,1548.3924473374786
FDZ02,OUT035,1760.188898582251
FDL46,OUT045,1809.4857796140186
FDS60,OUT027,4300.158573742552
NCO06,OUT017,632.5544990163048
FDO16,OUT035,1540.2798385701635
FDC60,OUT049,1550.6484286800212
FDA48,OUT018,3194.7317792296512
FDZ36,OUT027,4474.189522190758
FDK27,OUT045,1886.7093912348787
FDW23,OUT018,386.87608124555356
FDM14,OUT018,1512.5478161700873
FDM14,OUT013,1789.3402408966026
FDW60,OUT018,2614.5060459856313
FDE21,OUT013,1914.88245029266
NCM42,OUT035,1892.7877819273117
FDY59,OUT010,-377.10856503908735
DRI49,OUT049,1367.8720651114836
FDT28,OUT019,510.30131131942403
FDQ22,OUT018,408.4863118063446
FDR60,OUT049,1297.2782000568839
FDC50,OUT019,-438.58542015039666
FDV24,OUT013,2444.446924941129
DRF48,OUT010,1091.5943474679148
FDQ47,OUT046,646.0280524789086
DRN36,OUT049,1705.0839168080633
NCY06,OUT035,2176.2186750550163
FDE52,OUT035,1654.593590069143
NCB54,OUT045,1944.438845024174
NCF31,OUT035,2556.015323690319
FDJ08,OUT027,4447.756983853926
NCC07,OUT017,1794.3470621631056
NCD19,OUT027,2333.255350124852
FDL46,OUT049,2023.4975783047935
FDM20,OUT045,3830.935482173481
NCI06,OUT010,930.2503075261061
DRM11,OUT035,4223.719014235671
NCH07,OUT018,2212.0868291391994
FDS23,OUT013,2086.5713533275275
FDO49,OUT018,604.1239599507943
FDS35,OUT049,1161.085377445289
DRK39,OUT045,1265.181501254037
DRI39,OUT049,1036.2369177412959
FDV04,OUT017,2643.56092157266
NCN14,OUT035,3004.0124521951043
FDH08,OUT013,3703.0333483259765
FDS20,OUT046,2912.859264965061
FDV40,OUT049,1343.4237503007369
FDZ48,OUT010,-147.08502781339007
FDS24,OUT027,2917.295861548907
FDK44,OUT049,2850.4134262937114
FDS48,OUT045,2350.517097664417
FDK26,OUT010,1115.385964769257
FDD23,OUT045,2976.8495539494043
NCH54,OUT017,2614.534515148497
NCP14,OUT010,-250.08367988548287
FDM60,OUT010,-1190.3910668584722
FDV24,OUT017,2509.5671026686045
FDH08,OUT018,3360.9036212134906
FDS12,OUT027,3461.73701734985
FDR39,OUT027,4313.519480155362
FDP12,OUT027,2128.153277860114
DRF60,OUT027,5173.704638889572
FDC09,OUT035,1857.7831813239886
FDF50,OUT018,2908.9853168645514
FDG28,OUT035,4050.4261594253894
NCE19,OUT017,992.16061198897
NCM53,OUT010,-199.9285314475777
NCN18,OUT049,1877.4794434677137
FDF32,OUT035,3299.133200142693
FDF11,OUT013,3876.388060136038
DRI59,OUT049,3652.313143231894
NCG54,OUT035,2808.7618563702063
FDM44,OUT046,1647.9667580549878
FDT57,OUT018,3471.4456665316775
FDV24,OUT046,2404.5881279238433
FDI50,OUT019,1763.815376914216
FDS09,OUT035,1043.2673465588832
NCC31,OUT027,3899.72210798173
FDQ07,OUT019,1596.8189250288501
FDC22,OUT017,3174.8648391780976
FDZ56,OUT046,2704.362716210249
FDZ40,OUT019,-991.3240498489922
FDS46,OUT027,3401.3602414266425
DRD24,OUT045,2170.6741918427665
FDV45,OUT017,3109.8119006153884
FDL26,OUT045,2409.3035129128366
FDA56,OUT018,1717.4888980843425
FDN27,OUT046,1901.5819340711769
FDM20,OUT049,3978.6188764181725
FDO16,OUT017,1471.5523147515062
FDL03,OUT035,3300.094313136249
FDE58,OUT046,1880.9420457459928
FDI02,OUT027,3285.097062313239
NCC55,OUT019,-1296.3257265818397
FDR03,OUT018,3046.0682082148005
FDB14,OUT017,1633.3620079577847
FDR45,OUT013,3820.3457422823894
NCN07,OUT017,2164.1729320878626
FDM51,OUT019,-186.76207275788653
FDT52,OUT027,5369.580129555134
FDL26,OUT046,2454.7391123629313
NCZ42,OUT046,3766.0619105128317
DRI47,OUT019,427.25559059934403
FDW40,OUT013,2318.828732143649
FDN34,OUT046,2755.5577950967872
FDS01,OUT035,2994.121459203321
NCG55,OUT045,1776.7651766245167
FDC11,OUT035,1536.3172673492531
FDX35,OUT018,3350.9039267232743
NCB06,OUT046,2518.66436546329
FDR09,OUT019,2192.3930362771666
FDC53,OUT017,1691.1661000777601
FDY45,OUT013,4077.9996614402553
FDA22,OUT010,756.118821847274
FDE02,OUT035,1671.6783076598645
FDW21,OUT045,1627.3239863213291
FDV34,OUT046,1267.693254605919
FDS59,OUT049,1906.0275448645407
NCW17,OUT017,2135.820644464632
NCK54,OUT046,1866.3368334569823
FDG17,OUT019,2016.4512629722112
FDG35,OUT017,2915.9764657616042
FDD08,OUT010,-1251.7585430923593
NCO07,OUT017,3438.9969553542296
FDJ10,OUT010,266.45985697553044
FDW36,OUT017,1785.764286777215
FDW21,OUT010,-204.07306206964768
FDY19,OUT017,2003.1094449728225
DRE03,OUT013,813.5358507019325
NCC55,OUT049,724.9856979270177
FDH52,OUT010,-810.9059067177334
FDO09,OUT017,4307.020113359043
FDU43,OUT045,3759.523604861804
FDX09,OUT010,866.4774655658052
FDH40,OUT019,-512.8501986435838
FDW58,OUT017,1801.6205035199735
FDC47,OUT017,3680.983011305787
NCR41,OUT035,1626.0832752405986
DRG49,OUT035,3995.7995148198306
FDC52,OUT027,3940.417245495257
FDY13,OUT046,1231.1076380911504
FDY35,OUT013,832.9388831649085
FDI35,OUT017,2997.569507366327
NCU18,OUT049,2331.1520699474445
FDY33,OUT018,2284.2952193320752
FDC15,OUT027,3925.5454653704237
FDU01,OUT049,3119.270801079527
NCU42,OUT046,2685.2497065681036
NCV29,OUT018,2533.0815403303454
NCY30,OUT017,2987.999781742571
FDQ46,OUT049,1893.478804083281
FDG58,OUT027,3940.2798724682616
FDK33,OUT017,3494.4528662087255
NCD07,OUT045,1767.1071703860302
NCX29,OUT027,3720.1871860099377
NCT42,OUT013,2386.0193136783996
DRN59,OUT035,899.6593800256892
FDI44,OUT035,1421.1415408566927
FDA45,OUT049,2897.6693846803078
FDP31,OUT045,1024.2999455457623
FDY01,OUT046,1865.265465082577
FDT09,OUT018,1910.2601720043062
DRH03,OUT027,2986.2637010007197
FDA36,OUT018,2710.395097550359
NCF31,OUT017,2527.665185903354
FDG14,OUT049,2562.9275096604197
FDG28,OUT027,5378.3501397687
FDU14,OUT049,4055.6191739879678
FDY47,OUT019,246.92676454600831
FDI56,OUT049,1558.6153379231039
DRD01,OUT013,997.6782148641707
FDM22,OUT046,977.7787573985192
FDH33,OUT013,730.4012618144798
DRZ24,OUT013,1913.1203541280997
NCQ38,OUT046,1682.3915491846658
FDO16,OUT027,2831.7360759936178
FDU07,OUT027,3832.4935950779695
NCB07,OUT013,3080.4555915137
FDU48,OUT045,2046.1067495312127
NCM43,OUT045,2544.4944547286345
FDR31,OUT010,444.8148293634496
DRK49,OUT018,414.04783500362475
NCI30,OUT010,1919.216591350379
DRD60,OUT017,2970.641941774851
NCG19,OUT046,3663.2331655908183
FDH12,OUT035,1803.882850416217
FDM32,OUT035,1639.7102568544105
FDM27,OUT035,2649.2461211556993
NCU53,OUT027,4079.7807512733434
NCQ18,OUT046,1551.30195536089
FDS10,OUT013,2882.4751707757564
FDB33,OUT027,3973.6533542015604
FDI12,OUT013,1462.8149219061866
NCW42,OUT013,3505.81632455114
NCC06,OUT018,1764.910527520693
FDW02,OUT017,2179.608772977303
NCD43,OUT017,1774.9963550468754
FDM57,OUT018,1117.5410554264433
FDA58,OUT017,3838.5733723246894
FDK56,OUT046,2922.7070677558727
FDP52,OUT045,3649.2652770166364
FDW20,OUT018,1690.5522927106088
FDS52,OUT049,1739.9740775408898
NCT29,OUT018,1620.450317899343
NCL54,OUT013,2804.1441105047265
FDC05,OUT045,3110.1056522581616
FDF34,OUT035,3328.4597580082736
FDP03,OUT027,3491.3984878346714
FDD32,OUT010,-509.1631678027329
FDZ10,OUT045,1991.677347437529
FDZ40,OUT035,1056.267189875735
FDD51,OUT018,449.24188621443284
NCY30,OUT019,942.739350331887
FDP58,OUT017,3503.2094864531073
FDV49,OUT017,4288.843581213789
FDY24,OUT019,-1019.5582599518289
NCO55,OUT017,1794.722139853576
FDR13,OUT017,2035.9926046722453
FDS51,OUT017,1138.1262386548954
FDP26,OUT045,1600.5364856309295
NCB54,OUT027,3496.0093576091867
FDF32,OUT017,3227.2000173569427
FDN31,OUT018,2724.8533821153196
DRM48,OUT017,690.9707899503758
FDN20,OUT049,2795.378000406746
DRL01,OUT046,3730.6947079702154
FDV56,OUT049,1885.0384575420421
DRH13,OUT027,3179.9060095296463
FDA03,OUT017,2476.363307480765
FDF47,OUT027,4981.998453024409
FDX32,OUT046,2371.684361850723
FDX57,OUT049,1706.805567920793
NCA30,OUT045,2874.3325636647787
FDO49,OUT013,913.6115876047295
FDL04,OUT019,-232.80019118131446
DRM48,OUT035,750.5400425770206
FDR16,OUT013,3430.1716936039707
NCC19,OUT018,2746.912196721328
NCE42,OUT045,3638.080546273029
FDY24,OUT017,1046.6350075009634
FDH19,OUT049,2893.2262114872665
FDJ46,OUT013,2795.1365125976836
FDN45,OUT010,1604.5456100828733
FDY08,OUT035,2396.496770896865
FDZ37,OUT035,1613.4107438391266
NCT30,OUT045,667.3557127829165
DRY23,OUT018,451.78510425547995
NCZ30,OUT018,1664.6258070191893
FDC44,OUT018,1512.7904210253853
FDB45,OUT035,1840.6866504149184
FDY04,OUT013,2678.661766907359
FDM27,OUT046,2491.968803636636
FDZ43,OUT017,3964.828598529607
FDT39,OUT019,575.7716583409394
NCC06,OUT019,89.84707822681759
FDL15,OUT027,3903.890923015102
FDL57,OUT017,4212.603484753667
FDU08,OUT046,1608.4615322546836
FDK40,OUT017,4288.176721581556
FDQ12,OUT010,1720.6021984450563
FDS48,OUT017,2525.1906294786445
FDP09,OUT045,3295.969659856391
FDW21,OUT049,1765.6696383633296
FDY25,OUT035,3031.379841706657
DRE13,OUT017,1491.275030989926
FDV43,OUT019,-1185.4979057420321
FDD22,OUT045,1720.734776642421
FDM46,OUT019,-452.1773992088961
NCO30,OUT010,1011.7992355118367
FDM25,OUT046,2810.746439127818
NCN41,OUT049,2042.2067962270094
FDU24,OUT045,1468.3533046158857
FDZ50,OUT046,2959.290906741234
FDP45,OUT013,4056.188707510266
NCM54,OUT045,1927.0907885508032
FDW10,OUT019,880.8459242815559
FDP20,OUT017,2155.029348105918
FDK32,OUT046,2457.9654317284667
FDN52,OUT049,1548.8508866242325
FDM58,OUT045,1781.452026666877
FDZ46,OUT027,3232.144382542756
NCA18,OUT018,1582.4829566590752
FDD35,OUT046,1967.7762549074869
NCK31,OUT035,958.296425126945
FDI40,OUT027,3099.988283766059
FDT50,OUT019,-300.6934741351145
NCT06,OUT046,2600.6001745779936
FDT31,OUT035,3139.0940727930847
FDT45,OUT049,984.2368309539936
FDT13,OUT045,2915.1023741776303
FDO50,OUT045,1400.5641206329135
NCU18,OUT010,307.665604470552
NCR54,OUT049,3154.5031824348325
NCO18,OUT018,2541.0798087477456
FDU09,OUT045,914.559129032614
FDT13,OUT018,2714.2079703869204
FDE09,OUT046,1821.3705999962067
NCK53,OUT019,-284.45003198962456
FDG45,OUT049,3498.0902222871905
DRH15,OUT035,875.8399053868607
FDO21,OUT019,1716.0693910949567
FDD14,OUT027,4313.27349773945
FDC09,OUT046,1713.4781179236863
FDH45,OUT027,2215.4320064466947
FDV32,OUT046,1067.6714684349347
FDG12,OUT035,2123.7478184156307
FDS32,OUT013,2324.2053344020296
NCL55,OUT018,3663.888481187378
DRE01,OUT035,3945.379932678571
DRE15,OUT049,1351.7746335757465
NCL42,OUT045,3809.4338044364818
FDP31,OUT013,1097.2198931982548
FDN33,OUT018,1270.270148669019
FDZ59,OUT046,2661.072081450283
FDE45,OUT010,928.1818623843901
FDJ07,OUT013,1951.2635219880194
FDQ45,OUT018,2717.0799904353644
FDM33,OUT027,4911.981968888502
FDO15,OUT010,-609.0872061846078
FDM46,OUT013,1503.8275127305492
FDR03,OUT045,3251.6229656245728
FDY49,OUT018,2431.645921570153
FDQ60,OUT045,1874.740603323552
FDW10,OUT049,2912.603981952481
FDO51,OUT049,907.2319948903471
FDJ40,OUT018,1525.800117353895
FDS20,OUT018,2624.5206363621396
FDU45,OUT013,1892.2882768409431
FDV02,OUT035,2838.723475047358
FDN09,OUT046,3837.293716459575
NCM55,OUT027,4384.709611344437
FDN23,OUT018,2079.6001867371688
FDY31,OUT010,414.29782725512507
FDW03,OUT010,-131.32558862564088
FDD14,OUT046,2876.753513078858
FDV23,OUT017,2107.464895879131
DRI03,OUT045,2723.4551328238545
FDN13,OUT035,1719.6714497182343
FDF45,OUT027,2500.6894334655835
FDU46,OUT035,1627.7571226395794
FDB57,OUT049,3671.7019511833855
FDV12,OUT049,1770.3064600885375
FDQ58,OUT013,2459.9079669847583
NCA18,OUT017,1943.2193886620062
FDH52,OUT049,1178.4594719683698
FDM24,OUT018,2164.1132569767647
NCP43,OUT027,4309.764437533335
NCO18,OUT019,894.7645591997837
FDM32,OUT017,1561.155322432937
NCL07,OUT017,735.3484927944514
FDK03,OUT013,4072.1822967261287
FDP59,OUT017,1797.3852993358003
FDQ24,OUT049,4075.1804136041346
FDQ16,OUT018,1492.0902744601615
FDU44,OUT013,2637.085468599327
FDH28,OUT010,-1236.8451769580274
FDV28,OUT019,-1294.5195679891797
FDM22,OUT045,880.6490861267828
FDR56,OUT046,3142.676514257647
FDV39,OUT049,3238.170161334913
FDU37,OUT019,-567.4748855686105
FDQ11,OUT010,2213.950907674839
FDX02,OUT045,3469.146824965472
NCS42,OUT018,1197.6193340461664
FDY57,OUT027,3010.1494764244007
FDB21,OUT049,3897.778738918819
FDE28,OUT017,3765.4043476632496
FDQ55,OUT017,1986.2894377110292
FDA48,OUT049,3605.6008713190718
FDZ19,OUT045,2698.7026781392165
NCC43,OUT045,3883.875965178222
NCV18,OUT046,1297.358178570719
NCA42,OUT018,2244.6727947118015
FDY45,OUT046,4056.619379211942
NCC30,OUT045,2754.111179675706
FDM57,OUT013,1461.3138916573225
FDL09,OUT010,744.8555164219844
FDB09,OUT027,3453.199080328037
FDT44,OUT035,2039.3152896946458
NCT06,OUT027,4044.664045979185
FDX26,OUT049,2999.61708977056
FDK32,OUT013,2414.6269184022553
DRA12,OUT046,2273.3893951477025
FDO46,OUT010,1137.1687712951439
FDE52,OUT013,1495.685901572062
NCH42,OUT045,3556.0020886580755
FDV08,OUT035,872.7513865392227
FDB47,OUT018,3061.4191889246013
FDC28,OUT010,-131.1179785216259
FDD22,OUT046,1820.6293245953452
FDS07,OUT027,3291.718464588378
DRI13,OUT045,3360.412277983393
FDG32,OUT018,3214.516663554168
FDU14,OUT017,4063.1120730398234
FDD28,OUT019,-922.7362477173856
NCP41,OUT017,1852.329778411885
FDS08,OUT049,2886.9880963117075
FDX47,OUT045,2499.712614357762
FDC53,OUT019,-251.1046843368252
FDQ19,OUT035,4019.2334323889736
FDL14,OUT045,2458.6230229608973
FDM33,OUT019,1554.7702678904807
FDA51,OUT045,1770.2739285839693
FDZ27,OUT018,558.2572950332172
FDT04,OUT046,656.8362919368471
DRC13,OUT049,2138.358532309945
FDR16,OUT027,4882.415103833895
FDQ03,OUT027,5225.109251266933
FDE38,OUT035,2824.205797323933
DRH23,OUT027,2347.2408263492293
FDT11,OUT019,1141.1635900480549
FDD09,OUT035,3012.5499293070375
FDR40,OUT045,1333.393327716962
FDX07,OUT017,3072.1881591582037
FDR07,OUT035,1704.6081922431854
FDA51,OUT017,1957.9710731209534
FDT59,OUT019,1764.590764229407
FDF20,OUT017,3207.80511165771
FDR13,OUT045,1835.7006514426193
FDY26,OUT049,3478.879046999267
FDW04,OUT017,2232.61367008825
FDK52,OUT017,3685.6516521395115
FDN60,OUT049,2591.8128933613043
FDM09,OUT019,848.3764317314774
FDP46,OUT049,1520.3468934671248
FDB50,OUT019,-658.9802768529934
NCQ29,OUT049,4143.947209692491
FDP16,OUT027,5334.260654819736
FDX33,OUT018,2322.0687253726496
FDP07,OUT010,1181.4266328179256
FDN22,OUT046,3986.278744906429
FDF39,OUT049,4292.105548795279
FDS21,OUT017,1162.664502699946
NCM42,OUT013,1714.729189261262
FDK50,OUT019,719.2030161067598
DRF13,OUT027,3788.124221112087
FDH35,OUT018,2332.8388591848707
FDP60,OUT018,1332.151557559112
DRJ49,OUT027,3531.9263752191955
NCT42,OUT019,457.0850266059713
FDE38,OUT049,2775.9440431385665
FDI04,OUT049,3289.7571041492533
NCH54,OUT045,2416.3313888191847
FDT56,OUT049,1102.017217521398
DRD15,OUT018,3384.6009705289957
FDV58,OUT013,3121.135910775508
FDP21,OUT049,3128.0538145220958
FDH05,OUT013,3748.080160179008
FDR10,OUT027,4039.261182313172
NCP06,OUT045,2290.885933251745
FDF33,OUT049,1829.8205741401662
DRK37,OUT013,3027.00072153166
DRH49,OUT045,1300.105986830974
FDT58,OUT013,2691.642076092498
FDD41,OUT018,1448.801564610914
FDP40,OUT018,1560.0161090737702
FDM51,OUT027,3147.912567751893
FDO45,OUT010,-455.8876199783101
FDW33,OUT010,-216.7395885188737
FDY24,OUT045,902.9040390903604
FDB10,OUT010,1837.4280669011891
FDM40,OUT035,2381.334222557845
NCI06,OUT017,2954.877811595952
FDW12,OUT019,450.13953583115085
FDX48,OUT027,3971.7724732266724
NCW05,OUT027,3121.806260376726
FDX27,OUT017,1668.9786875034863
DRM37,OUT045,3046.6370032355044
FDA38,OUT045,3735.0799800909176
FDR36,OUT046,714.3164399790393
FDZ45,OUT046,3151.295378028265
FDG05,OUT017,2667.5921583416257
FDK28,OUT013,4116.568678990818
FDV47,OUT045,1326.156262080968
FDN21,OUT045,2481.354175496551
FDP20,OUT027,3541.4355218396076
FDI35,OUT045,2825.290520605977
DRY23,OUT013,675.0922680867191
FDA56,OUT017,2092.2477343666387
FDB09,OUT013,2007.4472149507537
NCO26,OUT027,3302.9937556094233
FDQ49,OUT018,2268.252500806421
FDI52,OUT027,3401.5240226628052
FDZ44,OUT027,3344.9558918990515
FDZ09,OUT018,2326.26989917584
FDY03,OUT049,1956.1905635619896
NCG42,OUT017,2129.9754413237033
DRI13,OUT027,4897.061308976758
FDQ32,OUT013,2092.721429292905
FDW16,OUT035,1669.262435574558
FDU27,OUT046,800.9635506262816
FDR28,OUT010,738.8303406275223
FDQ49,OUT010,655.8755234527581
FDS37,OUT046,1879.9315681483963
FDW26,OUT018,3246.478480750903
FDX12,OUT018,3588.733275591879
NCP06,OUT013,2410.3640270012106
FDW45,OUT010,411.2385016334407
NCN30,OUT049,1612.6594593792668
FDN24,OUT049,968.1168412499221
NCL41,OUT027,1998.8489012867813
FDR02,OUT019,-117.40961011742303
FDD09,OUT010,977.4259841516619
FDS33,OUT010,-430.14642363466305
FDU22,OUT045,1843.5545093755345
FDI53,OUT013,2643.832772862156
DRH01,OUT049,2861.2571218600383
FDX32,OUT013,2347.7667354509795
NCP30,OUT018,380.18450099847587
FDB60,OUT045,3052.0234513718447
FDB14,OUT049,1639.9538450092766
NCP02,OUT035,1088.6689479527968
FDJ10,OUT017,2376.975365089458
FDG34,OUT046,1845.036801237106
NCB18,OUT017,1505.2152583593254
FDM16,OUT049,1369.825436923674
FDW25,OUT018,1105.6455829587817
FDB35,OUT010,-392.9018188203181
DRN11,OUT013,2273.9101007285826
FDF41,OUT019,1982.5638931635317
FDH16,OUT045,1368.217768557531
NCQ50,OUT018,3067.689987177634
DRH23,OUT018,622.1358799155372
DRJ37,OUT013,2437.9982628772823
DRJ24,OUT027,4351.434631454011
FDY16,OUT035,3091.175225067269
FDQ27,OUT045,1683.552205177028
FDZ33,OUT045,2291.5010858428
FDF29,OUT045,2091.7598057931127
FDA08,OUT049,2745.73834662352
FDG31,OUT046,1094.3138125616456
FDE34,OUT019,1090.901289372577
NCR30,OUT027,2626.8959466169563
FDV33,OUT035,4278.078727117239
DRZ24,OUT018,1659.77281452775
NCL54,OUT035,2869.7113258549166
FDR12,OUT049,2902.238333618756
NCC54,OUT046,3782.0395237775456
DRN59,OUT013,805.4588442896311
FDX50,OUT019,-132.5654268743079
FDV31,OUT027,4272.447981089823
NCA29,OUT027,4180.778857534317
FDW60,OUT049,2972.4127797153137
FDX08,OUT017,3014.3755220910884
DRD49,OUT013,3721.1610537918114
FDD33,OUT046,3644.2379679058267
FDW35,OUT013,765.5332943775152
FDJ36,OUT017,1789.3799213972532
FDV51,OUT035,2800.4385048667573
FDW36,OUT046,1719.5927200452772
FDH35,OUT046,2628.9629411042542
NCS30,OUT027,3509.871635637725
FDN49,OUT017,782.5453161476717
FDL08,OUT018,3616.8469012449355
FDI09,OUT013,3846.036890540426
FDP19,OUT018,1765.5209715740107
FDU21,OUT010,-1304.489199208096
NCP41,OUT045,1650.4684481420957
FDY10,OUT013,1844.5301090145595
FDP12,OUT018,401.52444775525066
NCN26,OUT049,1947.310610580308
FDK44,OUT013,2754.8974538144425
FDC28,OUT049,1861.0831458517728
FDJ41,OUT027,5617.3643450699055
NCT29,OUT035,2098.218490405613
NCH42,OUT019,1696.2121237598471
FDU60,OUT018,2426.137395187387
FDS02,OUT045,3018.0719810064097
FDC51,OUT046,2037.623120498315
FDU03,OUT013,2964.9817456145615
FDX39,OUT045,3334.1642102314713
NCY05,OUT010,-1311.2195806851805
NCL06,OUT027,5522.754167716359
FDD32,OUT035,1511.3649893751558
NCN41,OUT045,1874.299928164508
NCX53,OUT049,2341.80982372105
FDU57,OUT019,519.6547002658351
FDQ23,OUT046,1694.3732680327632
FDQ52,OUT045,3846.178157296113
FDC14,OUT045,667.1843122034686
FDY09,OUT035,2965.2166051085333
FDQ28,OUT045,2470.961094292718
FDV25,OUT046,3478.3781722448216
FDJ07,OUT035,2030.8436821638365
DRB25,OUT049,1789.0963116426778
FDK52,OUT019,1655.1008799107735
FDY52,OUT027,2509.441777484981
FDB28,OUT046,3132.49279050629
FDT36,OUT035,751.9458221334935
FDV25,OUT017,3629.0508962254166
NCN07,OUT027,3519.494637200547
FDC57,OUT017,3214.1675618384234
FDQ03,OUT018,3506.2756970590704
FDU23,OUT017,2776.850458173471
NCX41,OUT035,3494.387079815782
NCD06,OUT035,892.0491769480439
FDW08,OUT045,1596.369942547282
NCU29,OUT017,2377.0501054139772
NCE06,OUT013,2562.484008203659
FDV52,OUT010,-12.075404902300306
FDB02,OUT017,2969.082853597978
NCR18,OUT045,642.4294388070712
FDK16,OUT049,1648.3403154400032
NCQ29,OUT010,2118.294357903949
FDZ01,OUT019,-158.57681543596465
FDW27,OUT035,2669.894932814142
FDD17,OUT018,3497.633546301678
FDW39,OUT013,2895.408221346058
DRH59,OUT045,1106.5809771023874
FDS52,OUT013,1693.078039213809
FDU40,OUT027,4555.025717474815
NCF54,OUT013,2765.737160158664
FDH46,OUT045,1646.6539194561294
NCP14,OUT049,1730.1493503940662
FDH50,OUT049,3102.614128502483
DRF15,OUT010,525.1273573260281
FDV27,OUT027,2922.504206497989
NCJ06,OUT049,2003.8734889510201
FDN02,OUT018,2975.3892312508865
FDQ51,OUT049,930.552638258285
FDQ07,OUT017,3665.275689494345
FDS45,OUT049,1748.896064302575
NCJ06,OUT045,1853.079675579806
FDD36,OUT035,2040.7754504567974
FDY25,OUT045,2841.6630483487547
FDU52,OUT046,2474.0068668778686
DRK47,OUT017,3650.925716589364
NCL30,OUT017,2134.9869581671987
FDN22,OUT035,4141.478791814783
